Status,Tag Code,State,Agency,Rearing Code,Location (Facility or Wild Stock),Year Brood,Stock,Ancestry,Species,Stage,Weight,Length,Year Released,Release Site,Date Last Released,Ad Clipped and Tagged,Total Released,Experiment Code,Region Released,Mark Code,Thermal Mark Hatch Code,Thermal Mark RBr,Mark ID,Comment (PSMFC)
NOT TAGGED,!12924ADFG20,AK,ADFG,H,PILLAR CREEK,1991,AFOGNAK LK 252-34,,SOCKEYE,FINGERLING  ,5,,1992,AFOGNAK LK 252-34,8/20/92,0,304000,,4,NO MARK,,,,
NOT TAGGED,!12924ADFG21,AK,ADFG,H,PILLAR CREEK,1991,AFOGNAK LK 252-34,,SOCKEYE,FINGERLING  ,0.85,,1992,CRESCENT LK 252-36 (B),6/27/92,0,399000,,4,NO MARK,,,,
NOT TAGGED,!12924ADFG22,AK,ADFG,H,PILLAR CREEK,1991,AFOGNAK LK 252-34,,SOCKEYE,FINGERLING  ,6.5,,1992,HIDDEN LK 251-40,9/5/92,0,260000,,4,NO MARK,,,,
NOT TAGGED,!12924ADFG24,AK,ADFG,H,PILLAR CREEK,1991,AFOGNAK LK 252-34,,SOCKEYE,FED FRY     ,0.4,,1992,L WATERFALL LK 251-82 (B),5/20/92,0,493000,,4,NO MARK,,,,
NOT TAGGED,!12924ADFG25,AK,ADFG,H,PILLAR CREEK,1991,AFOGNAK LK 252-34,,SOCKEYE,FINGERLING  ,1,,1992,L WATERFALL LK 251-82 (B),6/28/92,0,96000,,4,NO MARK,,,,
NOT TAGGED,!12924ADFG23,AK,ADFG,H,PILLAR CREEK,1991,AFOGNAK LK 252-34,,SOCKEYE,FINGERLING  ,1.4,,1992,LITTLE KITOI LK 252-31,7/6/92,0,182000,,4,NO MARK,,,,
NOT TAGGED,!12914ADFG17,AK,ADFG,H,PILLAR CREEK,1990,UP STATION LK 257-30,,SOCKEYE,FED FRY     ,0.23,,1991,SPIRIDON LK 254-40,7/8/91,0,3313800,,4,NO MARK,,,,
NOT TAGGED,!12924ADFG27,AK,ADFG,H,PILLAR CREEK,1991,UP STATION LK 257-30,,SOCKEYE,EMERGENT FRY,0.2,,1992,SPIRIDON LK 254-40,6/17/92,0,2200000,,4,NO MARK,,,,
NOT TAGGED,!12924ADFG26,AK,ADFG,H,PILLAR CREEK,1991,UPPER MALINA 251-10,,SOCKEYE,FED FRY     ,0.4,,1992,UPPER MALINA LK 251-10,6/4/92,0,85000,,4,NO MARK,,,,
NOT TAGGED,!12825ADFG03,AK,ADFG,H,RUSSELL CREEK,1981,RUSSELL CR 283-34,,CHUM,FED FRY     ,0.61,,1982,RUSSELL CR 283-34,6/30/82,0,9957235,,4,NO MARK,,,,
NOT TAGGED,!12825ADFG04,AK,ADFG,H,RUSSELL CREEK,1981,RUSSELL CR 283-34,,CHUM,FED FRY     ,0.89,,1982,RUSSELL CR 283-34,6/30/82,0,99589,,4,AD+LV,,,,
NOT TAGGED,!12835ADFG05,AK,ADFG,H,RUSSELL CREEK,1982,RUSSELL CR 283-34,,CHUM,FED FRY     ,0.55,,1983,RUSSELL CR 283-34,6/2/83,0,6548186,,4,NO MARK,,,,
NOT TAGGED,!12855ADFG07,AK,ADFG,H,RUSSELL CREEK,1984,RUSSELL CR 283-34,,CHUM,FED FRY     ,0.34,,1985,RUSSELL CR 283-34,5/23/85,0,16258373,,4,NO MARK,,,,
TAGGED,1301010412*1,AK,ADFG,H,RUSSELL CREEK,1989,RUSSELL CR 283-34,RUSSELL CR,CHUM,EMERGENT FRY,0.37,36,1990,RUSSELL CR 283-34,5/11/90,19232,5069771,,4,AD,,,,RE-USED CODE IN ERROR THREE YEARS AFTER THIS USE AT ANOTHER FACILITY.
TAGGED,1301010413,AK,ADFG,H,RUSSELL CREEK,1989,RUSSELL CR 283-34,RUSSELL CR,CHUM,EMERGENT FRY,0.37,36,1990,RUSSELL CR 283-34,5/4/90,31684,8632265,,4,AD,,,,
TAGGED,1301010806,AK,ADFG,H,RUSSELL CREEK,1990,RUSSELL CR 283-34,RUSSELL CR,CHUM,EMERGENT FRY,0.35,,1991,RUSSELL CR 283-34,4/17/91,24407,925059,O,4,AD,,,,
TAGGED,1301010214,AK,ADFG,H,RUSSELL CREEK,1990,RUSSELL CR 283-34,RUSSELL CR,CHUM,EMERGENT FRY,0.36,,1991,RUSSELL CR 283-34,4/10/91,27506,1027812,O,4,AD,,,,
TAGGED,1301010414,AK,ADFG,H,RUSSELL CREEK,1990,RUSSELL CR 283-34,RUSSELL CR,CHUM,EMERGENT FRY,0.36,,1991,RUSSELL CR 283-34,4/1/91,34130,1034791,O,4,AD,,,,
TAGGED,1301010915,AK,ADFG,H,RUSSELL CREEK,1990,RUSSELL CR 283-34,RUSSELL CR,CHUM,EMERGENT FRY,0.36,,1991,RUSSELL CR 283-34,4/27/91,19719,1020225,O,4,AD,,,,
NOT TAGGED,!12925ADFG02,AK,ADFG,H,RUSSELL CREEK,1991,RUSSELL CR 283-34,,CHUM,FED FRY     ,0.64,,1992,RUSSELL CR 283-34,5/28/92,0,9300000,,4,NO MARK,,,,
NOT TAGGED,!12892ADFG62,AK,ADFG,H,RUSSELL CREEK,1987,MORTENSON CR 312-20,,COHO,PRESMOLT    ,11.5,,1989,MORTENSON CR 312-20,5/15/89,0,34000,,4,NO MARK,,,,
NOT TAGGED,!12882ADFG77,AK,ADFG,H,RUSSELL CREEK,1987,MORTENSON CR 312-20,,COHO,FINGERLING  ,1,,1988,RUSSELL CR 283-34,7/1/88,0,25000,,4,NO MARK,,,,
NOT TAGGED,!12882ADFG76,AK,ADFG,H,RUSSELL CREEK,1987,MORTENSON CR 312-20,,COHO,FINGERLING  ,2.25,,1988,RUSSELL CR 283-34,9/7/88,0,300000,,4,NO MARK,,,,
NOT TAGGED,!12902ADFG45,AK,ADFG,H,RUSSELL CREEK,1989,MORTENSON CR 312-20,,COHO,FINGERLING  ,0.5,,1990,RUSSELL CR 283-34,7/5/90,0,35000,,4,NO MARK,,,,
NOT TAGGED,!12922ADFG20,AK,ADFG,H,RUSSELL CREEK,1990,MORTENSON CR 312-20,,COHO,SMOLT       ,18,,1992,RUSSELL CR 283-34,6/5/92,0,75000,,4,NO MARK,,,,
NOT TAGGED,!12886ADFG02,AK,ADFG,H,RUSSELL CREEK,1987,KITOI BAY,,PINK,FINGERLING  ,0.5,,1988,RUSSELL CR 283-34,5/15/88,0,9000000,,4,NO MARK,,,,
NOT TAGGED,!12896ADFG03,AK,ADFG,H,RUSSELL CREEK,1988,RUSSELL CR 283-34,,PINK,FED FRY     ,0.25,,1989,RUSSELL CR 283-34,4/28/89,0,1900000,,4,NO MARK,,,,
NOT TAGGED,!12906ADFG02,AK,ADFG,H,RUSSELL CREEK,1989,RUSSELL CR 283-34,,PINK,FED FRY     ,0.25,,1990,RUSSELL CR 283-34,5/10/90,0,8300000,,4,NO MARK,,,,
NOT TAGGED,!12916ADFG02,AK,ADFG,H,RUSSELL CREEK,1990,RUSSELL CR 283-34,,PINK,FED FRY     ,0.25,,1991,RUSSELL CR 283-34,6/19/91,0,3500000,,4,NO MARK,,,,
NOT TAGGED,!12926ADFG03,AK,ADFG,H,RUSSELL CREEK,1991,RUSSELL CR 283-34,,PINK,EMERGENT FRY,0.28,,1992,RUSSELL CR 283-34,5/1/92,0,6300000,,4,NO MARK,,,,
NOT TAGGED,!12894ADFG20,AK,ADFG,H,RUSSELL CREEK,1988,MORTENSON CR 312-20,,SOCKEYE,FED FRY     ,0.24,,1989,MORTENSON CR 312-20,6/1/89,0,612000,,4,NO MARK,,,,
NOT TAGGED,!12924ADFG28,AK,ADFG,H,RUSSELL CREEK,1991,MORTENSON CR 312-20,,SOCKEYE,FINGERLING  ,0.5,,1992,MORTENSON CR 312-20,6/22/92,0,756000,,4,NO MARK,,,,
NOT TAGGED,!12894ADFG21,AK,ADFG,H,RUSSELL CREEK,1988,MORTENSON CR 312-20,,SOCKEYE,FED FRY     ,0.24,,1989,RUSSELL CR 283-34,5/16/89,0,320000,,4,NO MARK,,,,
NOT TAGGED,!12835ADFG06,AK,ADFG,H,SIKUSUILAQ,1982,NOATAK R,,CHUM,FED FRY     ,0.43,,1983,NOATAK R 331-00,6/10/83,0,53889,,3,AD+RV,,,,
NOT TAGGED,!12835ADFG07,AK,ADFG,H,SIKUSUILAQ,1982,NOATAK R,,CHUM,FED FRY     ,0.44,,1983,NOATAK R 331-00,8/2/83,0,432882,,3,NO MARK,,,,
NOT TAGGED,!12845ADFG06,AK,ADFG,H,SIKUSUILAQ,1983,NOATAK R,,CHUM,FED FRY     ,0.57,,1984,NOATAK R 331-00,6/8/84,0,54996,,3,RV,,,,
NOT TAGGED,!12845ADFG07,AK,ADFG,H,SIKUSUILAQ,1983,NOATAK R,,CHUM,FED FRY     ,0.57,,1984,NOATAK R 331-00,6/8/84,0,1292004,,3,NO MARK,,,,
TAGGED,B40504,AK,ADFG,H,SIKUSUILAQ,1984,NOATAK R,,CHUM,,0.51,,1985,NOATAK R 331-00,6/1/85,79847,1694659,,3,AD,,,,
NOT TAGGED,!12935ADFG01,AK,ADFG,H,SIKUSUILAQ,1992,NOATAK R,,CHUM,FED FRY     ,0.41,,1993,NOATAK R 331-00,6/1/93,0,8300000,,3,NO MARK,,,,
NOT TAGGED,!12955ADFG01,AK,ADFG,H,SIKUSUILAQ,1994,NOATAK R,,CHUM,FED FRY     ,0.45,,1995,NOATAK R 331-00,5/20/95,0,7906331,,3,NO MARK,,,,
TAGGED,B30913,AK,ADFG,H,SIKUSUILAQ,1985,NOATAK R,,CHUM,,0.5,,1986,SIKUSUILAQ CR 331-00,6/13/86,76257,1503306,,3,AD,,,,
TAGGED,B31505,AK,ADFG,H,SIKUSUILAQ,1986,NOATAK R,,CHUM,,0.4,,1987,SIKUSUILAQ CR 331-00,6/10/87,77739,1443946,,3,AD,,,,
TAGGED,B30206,AK,ADFG,H,SIKUSUILAQ,1987,NOATAK R,,CHUM,,0.4,,1988,SIKUSUILAQ CR 331-00,6/13/88,41953,2903153,,3,AD,,,,
TAGGED,B30207,AK,ADFG,H,SIKUSUILAQ,1987,NOATAK R,,CHUM,,1.3,,1988,SIKUSUILAQ CR 331-00,7/15/88,38668,99733,,3,AD,,,,
TAGGED,1301010205,AK,ADFG,H,SIKUSUILAQ,1988,NOATAK R,,CHUM,,0.3,,1989,SIKUSUILAQ CR 331-00,6/15/89,39121,4170494,,3,AD,,,,
TAGGED,1301010206,AK,ADFG,H,SIKUSUILAQ,1988,NOATAK R,,CHUM,,0.3,,1989,SIKUSUILAQ CR 331-00,6/15/89,42961,1966394,,3,AD,,,,
TAGGED,1301010411,AK,ADFG,H,SIKUSUILAQ,1989,NOATAK+SIKUSUILAQ,NOATAK R,CHUM,FED FRY     ,0.43,39,1990,SIKUSUILAQ CR 331-00,6/12/90,38561,6225347,,3,AD,,,,
TAGGED,1301010410,AK,ADFG,H,SIKUSUILAQ,1989,NOATAK+SIKUSUILAQ,NOATAK R,CHUM,FINGERLING  ,1.43,55,1990,SIKUSUILAQ CR 331-00,7/3/90,39934,138187,,3,AD,,,,
TAGGED,1301011001,AK,ADFG,H,SIKUSUILAQ,1990,NOATAK+SIKUSUILAQ,NOATAK R,CHUM,FED FRY     ,0.36,38,1991,SIKUSUILAQ CR 331-00,6/11/91,43197,4024024,,3,AD,,,,
TAGGED,1301011002,AK,ADFG,H,SIKUSUILAQ,1990,NOATAK+SIKUSUILAQ,NOATAK R,CHUM,FED FRY     ,0.47,40,1991,SIKUSUILAQ CR 331-00,6/11/91,44002,3341850,,3,AD,,,,
TAGGED,1301020601,AK,ADFG,H,SIKUSUILAQ,1991,NOATAK+SIKUSUILAQ,NOATAK R,CHUM,FED FRY     ,0.33,37,1992,SIKUSUILAQ CR 331-00,6/11/92,24559,4724623,,3,AD,,,,
TAGGED,1301020515,AK,ADFG,H,SIKUSUILAQ,1991,NOATAK+SIKUSUILAQ,NOATAK R,CHUM,FED FRY     ,0.43,39,1992,SIKUSUILAQ CR 331-00,6/11/92,45432,3723688,,3,AD,,,,
TAGGED,1301030307,AK,ADFG,H,SIKUSUILAQ,1993,SIKUSUILAQ,NOATAK R,CHUM,FED FRY     ,,,1994,SIKUSUILAQ CR 331-00,6/2/94,31298,3630000,,3,AD,,,,
TAGGED,1301030308,AK,ADFG,H,SIKUSUILAQ,1993,SIKUSUILAQ,NOATAK R,CHUM,FED FRY     ,,,1994,SIKUSUILAQ CR 331-00,6/2/94,36730,5122000,,3,AD,,,,
TAGGED,42601,AK,ADFG,H,SNETTISHAM,1984,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,9,,1986,AUKE BAY 111-50,6/5/86,25697,29003,,1,AD,,,,
TAGGED,42603,AK,ADFG,H,SNETTISHAM,1984,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,9.1,,1986,AUKE BAY 111-50,6/5/86,28250,29737,,1,AD,,,,
TAGGED,42746,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,,10.1,,1987,AUKE BAY 111-50,6/7/87,18005,24972,,1,AD,,,,
TAGGED,42750,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,,10.4,,1987,AUKE BAY 111-50,6/7/87,14812,15038,,1,AD,,,,
TAGGED,42962,AK,ADFG,H,SNETTISHAM,1986,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,14.3,,1988,AUKE BAY 111-50,6/5/88,26567,46000,R,1,AD,,,,DJ FUNDED PROJECT
TAGGED,42961,AK,ADFG,H,SNETTISHAM,1986,SNETTISHAM+CRYSTAL,ANDREW CR 108-40,CHINOOK,,14.4,,1988,AUKE BAY 111-50,6/5/88,28035,46000,R,1,AD,,,,
TAGGED,43201,AK,ADFG,H,SNETTISHAM,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,13.9,,1989,AUKE BAY 111-50,6/8/89,29035,117000,R,1,AD,,,,
TAGGED,43341,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,18.1,116,1990,AUKE BAY 111-50,6/8/90,5234,30732,R,1,AD,,,,
TAGGED,43415,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,18.1,116,1990,AUKE BAY 111-50,6/8/90,30453,144609,R,1,AD,,,,
TAGGED,43362,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,27.6,128,1991,AUKE BAY 111-50,6/7/91,14251,36966,S,1,AD,,,,
TAGGED,43403,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,27.6,128,1991,AUKE BAY 111-50,6/7/91,18270,64137,S,1,AD,,,,
TAGGED,43148,AK,ADFG,H,SNETTISHAM,1989,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,12.7,98,1991,AUKE BAY 111-50,6/7/91,9557,15188,S,1,AD,,,,
TAGGED,43401,AK,ADFG,H,SNETTISHAM,1989,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,12.7,98,1991,AUKE BAY 111-50,6/7/91,19295,30764,S,1,AD,,,,
TAGGED,44032,AK,ADFG,H,SNETTISHAM,1990,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,36.5,140,1993,AUKE BAY 111-50,6/10/93,16959,50147,E,1,AD,,,,
TAGGED,44033,AK,ADFG,H,SNETTISHAM,1991,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,16.7,109,1993,AUKE BAY 111-50,6/10/93,28750,100517,R,1,AD,,,,
TAGGED,43411,AK,ADFG,H,SNETTISHAM,1992,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,10.1,91,1994,AUKE BAY 111-50,6/8/94,20491,70000,T,1,AD,,,,
TAGGED,43810,AK,ADFG,H,SNETTISHAM,1992,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,18.3,108,1994,AUKE BAY 111-50,6/20/94,15866,56000,T,1,AD,,,,
TAGGED,44205,AK,ADFG,H,SNETTISHAM,1992,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,18.3,108,1994,AUKE BAY 111-50,6/20/94,4153,15000,T,1,AD,,,,
TAGGED,42608,AK,ADFG,H,SNETTISHAM,1984,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8,,1986,AUKE CR 111-50,6/5/86,26143,26896,,1,AD,,,,
TAGGED,42743,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,9.1,,1987,AUKE CR 111-50,6/7/87,25964,50522,,1,AD,,,,
TAGGED,42605,AK,ADFG,H,SNETTISHAM,1984,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,7.5,,1986,FISH CR 111-50,6/5/86,27925,30620,,1,AD,,,,
TAGGED,42607,AK,ADFG,H,SNETTISHAM,1984,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.4,,1986,FISH CR 111-50,6/5/86,29059,29652,,1,AD,,,,
TAGGED,42742,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,7.6,,1987,FISH CR 111-50,5/14/87,25781,31479,,1,AD,,,,
TAGGED,42744,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,11,,1987,FISH CR 111-50,6/7/87,28490,31205,,1,AD,,,,
TAGGED,43001,AK,ADFG,H,SNETTISHAM,1986,SNETTISHAM+CRYSTAL,ANDREW CR 108-40,CHINOOK,SMOLT       ,13.6,,1988,FISH CR 111-50,6/5/88,26204,74000,R,1,AD,,,,DJ FUNDED PROJECT
TAGGED,43160,AK,ADFG,H,SNETTISHAM,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,14,,1989,FISH CR 111-50,4/27/89,29082,67000,R,1,AD,,,,
TAGGED,43343,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,15.8,111,1990,FISH CR 111-50,6/8/90,9819,49775,R,1,AD,,,,
TAGGED,43360,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,15.8,111,1990,FISH CR 111-50,6/8/90,19667,99697,R,1,AD,,,,
TAGGED,43150,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,24.3,125,1991,FISH CR 111-50,6/7/91,6339,26273,S,1,AD,,,,
TAGGED,43561,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,24.3,125,1991,FISH CR 111-50,6/7/91,9878,40975,S,1,AD,,,,
TAGGED,43601,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,24.3,125,1991,FISH CR 111-50,6/7/91,9094,37798,S,1,AD,,,,
TAGGED,43402,AK,ADFG,H,SNETTISHAM,1989,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,10.8,94,1991,FISH CR 111-50,6/7/91,19282,30785,S,1,AD,,,,
TAGGED,43562,AK,ADFG,H,SNETTISHAM,1989,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,10.8,94,1991,FISH CR 111-50,6/7/91,8773,14415,S,1,AD,,,,
TAGGED,43163,AK,ADFG,H,SNETTISHAM,1990,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,14.8,105,1992,FISH CR 111-50,6/10/92,25928,149265,R,1,AD,,,,
TAGGED,45263,AK,ADFG,H,SNETTISHAM,1990,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,14.8,105,1992,FISH CR 111-50,6/10/92,17626,136454,R,1,AD,,,,
TAGGED,44030,AK,ADFG,H,SNETTISHAM,1990,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,37.1,138,1993,FISH CR 111-50,6/10/93,29568,59302,E,1,AD,,,,
TAGGED,44031,AK,ADFG,H,SNETTISHAM,1991,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,16,107,1993,FISH CR 111-50,6/10/93,29528,105696,R,1,AD,,,,
TAGGED,43811,AK,ADFG,H,SNETTISHAM,1992,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,11.1,94,1994,FISH CR 111-50,6/8/94,15455,55000,,1,AD,,,,
TAGGED,44204,AK,ADFG,H,SNETTISHAM,1992,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,11.1,94,1994,FISH CR 111-50,6/8/94,4621,16000,,1,AD,,,,
TAGGED,44051,AK,ADFG,H,SNETTISHAM,1992,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,18.8,110,1994,FISH CR 111-50,6/20/94,20283,72000,,1,AD,,,,
TAGGED,43136,AK,ADFG,H,SNETTISHAM,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,,13.4,,1989,GASTINEAU CH 111-40,6/6/89,10435,11000,R,1,AD,,,,
TAGGED,43344,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,17.52,122,1990,GASTINEAU CH 111-40,6/11/90,9658,32481,R,1,AD,,,,
TAGGED,43356,AK,ADFG,H,SNETTISHAM,1988,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,17.52,122,1990,GASTINEAU CH 111-40,6/11/90,20358,68981,R,1,AD,,,,
TAGGED,401021401,AK,ADFG,H,SNETTISHAM,1993,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,FINGERLING  ,1.5,,1994,INDIAN LK 111-33,7/14/94,20846,283000,,1,AD,,,,
TAGGED,401010310,AK,ADFG,H,SNETTISHAM,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,FED FRY     ,0.6,,1988,INDIAN R 112-42,5/6/88,17932,89000,R,1,AD,,,,
TAGGED,401010311,AK,ADFG,H,SNETTISHAM,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,FED FRY     ,0.6,,1988,INDIAN R 112-42,5/6/88,18007,90000,R,1,AD,,,,
TAGGED,401010312,AK,ADFG,H,SNETTISHAM,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,FED FRY     ,0.6,,1988,INDIAN R 112-42,5/6/88,18506,90000,R,1,AD,,,,
TAGGED,42602,AK,ADFG,H,SNETTISHAM,1984,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.4,,1986,MONTANA CR 111-50,6/5/86,26012,28335,,1,AD,,,,
TAGGED,42745,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.4,,1987,MONTANA CR 111-50,6/8/87,28554,30703,,1,AD,,,,
TAGGED,42612,AK,ADFG,H,SNETTISHAM,1986,SNETTISHAM+CRYSTAL,ANDREW CR 108-40,CHINOOK,SMOLT       ,11.2,,1988,MONTANA CR 111-50,5/16/88,28681,52000,R,1,AD,,,,DJ FUNDED PROJECT
TAGGED,43134,AK,ADFG,H,SNETTISHAM,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.5,,1989,MONTANA CR 111-50,5/9/89,8901,10000,R,1,AD,,,,
TAGGED,43158,AK,ADFG,H,SNETTISHAM,1987,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.5,,1989,MONTANA CR 111-50,5/9/89,20721,23000,R,1,AD,,,,
TAGGED,43824,AK,ADFG,H,SNETTISHAM,1990,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,10.6,,1992,PORT ARMSTRONG109-10,6/11/92,28593,217574,R,1,AD,,,,
TAGGED,43825,AK,ADFG,H,SNETTISHAM,1990,KETCHIKAN CR,UNUK R 101-75,CHINOOK,SMOLT       ,14.6,,1992,PORT ARMSTRONG109-10,6/11/92,27574,91188,R,1,AD,,,,
TAGGED,44034,AK,ADFG,H,SNETTISHAM,1991,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.69,,1993,PORT ARMSTRONG109-10,6/9/93,28696,267410,R,1,AD,,,,
TAGGED,44035,AK,ADFG,H,SNETTISHAM,1991,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.69,,1993,PORT ARMSTRONG109-10,6/9/93,29071,267792,R,1,AD,,,,
TAGGED,44036,AK,ADFG,H,SNETTISHAM,1991,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.69,,1993,PORT ARMSTRONG109-10,6/9/93,30232,268541,R,1,AD,,,,
TAGGED,44037,AK,ADFG,H,SNETTISHAM,1991,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,SMOLT       ,8.69,,1993,PORT ARMSTRONG109-10,6/9/93,27995,266295,R,1,AD,,,,
TAGGED,44038,AK,ADFG,H,SNETTISHAM,1991,LPW (UNUK R),UNUK R 101-75,CHINOOK,SMOLT       ,10.67,,1993,PORT ARMSTRONG109-10,6/9/93,28461,194392,R,1,AD,,,,
TAGGED,B30806,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,FED FRY     ,0.6,,1986,REDOUBT LK 113-41,7/29/86,22233,205000,R,1,AD,,,,REP: B30806 B30807 B30813 B31305
TAGGED,B30807,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,FED FRY     ,0.6,,1986,REDOUBT LK 113-41,7/29/86,21646,198000,R,1,AD,,,,REP: B30806 B30807 B30813 B31305
TAGGED,B30813,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,FED FRY     ,0.6,,1986,REDOUBT LK 113-41,7/29/86,34434,318000,R,1,AD,,,,REP: B30806 B30807 B30813 B31305
TAGGED,B31305,AK,ADFG,H,SNETTISHAM,1985,CRYSTAL CR,ANDREW CR 108-40,CHINOOK,FED FRY     ,0.6,,1986,REDOUBT LK 113-41,7/29/86,20712,190000,R,1,AD,,,,REP: B30806 B30807 B30813 B31305
TAGGED,41930,AK,ADFG,H,SNETTISHAM,1977,ANDREW CR 108-40,,CHINOOK,,7.86,,1979,SPEEL ARM 111-33,5/1/79,11531,11577,,1,AD,,,,
TAGGED,41904,AK,ADFG,H,SNETTISHAM,1977,SITUK R,,CHINOOK,,7.37,,1979,SPEEL ARM 111-33,5/1/79,7312,7372,,1,AD,,,,
TAGGED,42049,AK,ADFG,H,SNETTISHAM,1979,KING SALMON R,,CHINOOK,,12.06,,1981,SPEEL ARM 111-33,5/1/81,23569,26746,,1,AD,,,,
TAGGED,42054,AK,ADFG,H,SNETTISHAM,1980,SITUK R,,CHINOOK,,10.19,,1982,SPEEL ARM 111-33,6/18/82,37946,39200,,1,AD,,,,
TAGGED,42228,AK,ADFG,H,SNETTISHAM,1981,ANDREW+SITUK+KS,,CHINOOK,,10.3,,1983,SPEEL ARM 111-33,5/31/83,41529,226642,,1,AD,,,,
TAGGED,42059,AK,ADFG,H,SNETTISHAM,1981,KING SALMON R,,CHINOOK,,8.3,,1983,SPEEL ARM 111-33,5/31/83,7471,7471,,1,AD,,,,
